StreetNum,StreetName,AptNum,ZipCode,Beds,Baths
710,BROADWAY,2,10003,2,3
40,BLEECKER STREET ,2A,10012,2,3
644,BROADWAY,7E,10012,2,2
77,BLEECKER STREET ,823,10012,2,2
88,BLEECKER STREET ,2G,10012,1,1
88,BLEECKER STREET ,1A,10012,0,1
60,EAST 8TH STREET ,9N,10003,1,1
250,MERCER STREET ,B603,10012,1,1
77,BLEECKER STREET ,210,10012,0,1
718,BROADWAY,6BC,10003,4,4
77,BLEECKER STREET ,604,10012,1,1
88,BLEECKER STREET ,6S,10012,0,1
60,EAST 8TH STREET ,17L,10003,1,1
56,COOPER SQ,PH52,10003,4,4
36,BLEECKER STREET ,3C,10012,2,2
77,BLEECKER STREET ,1114,10012,1,1
60,EAST 8TH STREET ,23F,10003,2,2
77,BLEECKER STREET ,802,10012,1,0
30,BOND STREET,,10012,3,2
46,GREAT JONES STREET ,2,10012,0,1
41,GREAT JONES STREET ,A,10012,3,3
25,BLEECKER STREET ,1,10012,8,9
250,MERCER STREET ,A204,10012,0,1
77,BLEECKER STREET ,729,10012,1,1
77,BLEECKER STREET ,511,10012,0,1
77,BLEECKER STREET ,725,10012,0,1
40,BLEECKER STREET ,6F,10012,2,3
40,BLEECKER STREET ,9E,10012,3,4
40,BLEECKER STREET ,4F,10012,2,3
40,BLEECKER STREET ,4B,10012,3,4
40,BLEECKER STREET ,8D,10012,3,3
40,BLEECKER STREET ,7A,10012,2,3
77,BLEECKER STREET ,214,10012,0,1
88,BLEECKER STREET ,5C,10012,1,1
1,GREAT JONES ALLEY,#7B,10012,3,3
250,MERCER STREET ,C218,10012,1,2
718,BROADWAY,6B,10003,0,1
652,BROADWAY,7R,10012,2,2
40,BOND STREET ,4C,10012,3,4
10,BLEECKER STREET ,2F,10012,3,2
718,BROADWAY,6C,10003,0,1
60,EAST 8TH STREET ,32N,10003,1,1
40,BLEECKER STREET ,5G,10012,1,1
652,BROADWAY FLOOR,3,10012,3,2
77,BLEECKER STREET ,824,10012,1,1
43,GREAT JONES STREET ,4,10012,5,2
77,BLEECKER STREET ,812,10012,4,4
77,BLEECKER STREET ,620,10012,1,1
40,BOND STREET ,5B,10012,2,2
684,BROADWAY,5E,10012,5,3
620,BROADWAY,6R,10012,3,2
54,BOND STREET  FRONT,2,10012,2,2
445,LAFAYETTE STREET ,5B,10003,3,3
14,EAST 4TH STREET ,PH1108,10012,3,3
1,BOND STREET ,4D,10012,2,2
77,BLEECKER STREET,,10012,2,2
714,,BROADWAY,10003,3,3
40,BOND STREET ,5A,10012,3,3
77,BLEECKER STREET ,306-307,10012,3,3
77,BLEECKER STREET ,619,10012,1,1
39,GREAT JONES STREET ,3,10012,1,2
60,EAST 8TH STREET ,34KL,10003,4,3
250,MERCER STREET ,C616,10012,1,1
620,BROADWAY,5F,10012,0,2
14,EAST 4TH STREET  RM,1109,10012,5,4
77,BLEECKER STREET ,113,10012,2,2
1,GREAT JONES STREET ,5B,10012,3,3
1,GREAT JONES STREET ,8,10012,4,5
718,BROADWAY,8B,10003,2,1
48,GREAT JONES STREET ,6R,10012,1,2
48,GREAT JONES STREET ,6W,10012,1,1
48,GREAT JONES STREET ,6R,10012,2,2
25,EAST 4TH STREET  SUITE,2,10003,1,2
354,BOWERY,5,10012,0,2
200,MERCER STREET ,3F,10012,2,2
14,EAST 4TH STREET  RM,1116,10012,2,2
77,BLEECKER STREET ,917N,10012,0,1
77,BLEECKER STREET ,915,10012,1,1
9,BLEECKER STREET,,10012,4,4
60,EAST 8TH STREET ,15A,10003,1,1
60,EAST 8TH STREET ,26K,10003,3,2
684,BROADWAY,11E,10012,4,3
250,MERCER STREET ,B306,10012,2,2
60,EAST 8TH STREET ,24C,10003,1,1
88,BLEECKER STREET ,3L,10012,1,1
250,MERCER STREET ,C204,10012,0,1
445,LAFAYETTE STREET ,9C,10003,2,2
77,BLEECKER STREET ,809,10012,1,1
200,MERCER STREET ,4E,10012,2,2
10,BLEECKER STREET ,4A,10012,4,3
306,MOTT STREET ,5A,10012,1,1
250,MERCER STREET ,B1401,10012,1,1
60,EAST 8TH STREET ,8P,10003,1,1
40,BOND STREET ,TH5,10012,3,4
2,BLEECKER STREET ,3,10012,2,2
88,BLEECKER STREET ,2M,10012,1,1
88,BLEECKER STREET ,2J,10012,1,1
10,BLEECKER STREET ,3C,10012,1,1
77,BLEECKER STREET ,1215,10012,1,1
250,MERCER STREET ,C205,10012,0,2
77,BLEECKER STREET ,624,10012,1,1
56,COOPER SQ,4,10003,4,4
296,ELIZABETH STREET ,1,10012,0,3
77,BLEECKER STREET ,1111,10012,1,1
19,BOND STREET ,2A,10012,1,1
722,BROADWAY,4,10003,3,2
10,BLEECKER STREET ,3A,10012,2,1
652,BROADWAY,6F,10012,2,2
60,EAST 8TH STREET ,16A,10003,1,1
77,BLEECKER STREET ,312,10012,1,1
28-30,EAST 4TH STREET ,3W,10003,0,1
62,COOPER SQ,10B,10003,4,3
77,BLEECKER STREET ,610,10012,0,1
652,BROADWAY FLOOR,9,10012,3,2
714,BROADWAY,8,10003,2,2
77,BLEECKER STREET ,924,10012,1,1
88,BLEECKER STREET ,3T,10012,0,1
77,BLEECKER STREET ,918,10012,1,1
88,BLEECKER STREET ,4H,10012,1,1
48,BOND STREET ,4B,10012,2,2
17-19,BOND STREET ,#2A,10012,3,3
77,BLEECKER STREET ,631,10012,1,1
88,BLEECKER STREET ,3C,10012,1,1
10,BLEECKER STREET ,6D,10012,2,2
60,EAST 8TH STREET ,28B,10003,2,1
77,BLEECKER STREET ,814W,10012,1,2
250,MERCER STREET ,B1506,10012,2,2
77,BLEECKER STREET ,1011,10012,0,1
718,BROADWAY,4C,10003,2,2
306,MOTT STREET ,6C,10012,0,1
77,BLEECKER STREET ,515,10012,1,1
10,BLEECKER STREET ,5D,10012,1,2
77,BLEECKER STREET ,1210,10012,1,1
77,BLEECKER STREET ,819,10012,0,1
77,BLEECKER STREET ,804,10012,1,1
77,BLEECKER STREET ,530,10012,1,2
25-29,BOND STREET ,2E,10012,3,3
77,BLEECKER STREET ,932N,10012,1,1
250,MERCER STREET ,B506,10012,2,2
25,BOND STREET ,4W,10012,3,3
14,EAST 4TH STREET REET,#804,10009,2,2
2,BLEECKER STREET,,10012,2,2
41,BLEECKER STREET ,4,10012,4,2
14,EAST 4TH STREET  RM,813,10012,2,2
40,BOND STREET ,6D,10012,2,2
308,MOTT STREET ,3D,10012,1,1
77,BLEECKER STREET ,615,10012,1,1
77,BLEECKER STREET ,724,10012,1,1
40,BOND STREET ,7D,10012,1,2
250,MERCER STREET ,C216,10012,2,2
354,BOWERY,2,10012,2,2
40,BOND STREET ,9B,10012,2,2
28-30,EAST 4TH STREET ,4W,10003,0,1
41,BOND STREET ,6,10012,3,3
55,GREAT JONES STREET ,5,10012,2,2
298,ELIZABETH STREET  FLOOR,2,10012,1,1
01-May,BOND STREET ,6A,10012,2,3
77,BLEECKER STREET ,1012,10012,1,1
77,BLEECKER STREET ,314,10012,1,2
77,BLEECKER STREET ,102,10012,3,2
88,BLEECKER STREET ,2T,10012,0,1
77,BLEECKER STREET ,827,10012,1,1
60,EAST 8TH STREET ,11A,10003,1,1
684,BROADWAY,9E,10012,4,2
200,MERCER STREET ,3B,10012,1,1
3,GREAT JONES STREET ,4,10012,2,1
77,BLEECKER STREET ,333,10012,1,2
77,BLEECKER STREET ,908,10012,1,1
77,BLEECKER STREET ,722,10012,0,1
77,BLEECKER STREET ,328E,10012,1,1
77,BLEECKER STREET ,730E,10012,0,1
60,EAST 8TH STREET ,10C,10003,1,1
88,BLEECKER STREET ,5G,10012,1,1
73,BOND STREET,,10012,3,2
77,BLEECKER STREET ,331,10012,1,1
77,BLEECKER STREET ,525,10012,0,1
302,ELIZABETH STREET ,2,10012,2,2
77,BLEECKER STREET ,618,10012,1,1
304,BOWERY,3,10012,2,2
684,BROADWAY,5W,10012,2,2
40,BOND STREET ,5C,10012,3,3
39,GREAT JONES STREET,,10012,1,2
718,BROADWAY,2A,10003,2,2
77,BLEECKER STREET ,325,10012,1,2
77,BLEECKER STREET ,506,10012,0,1
304,BOWERY,5A,10012,2,1
77,BLEECKER STREET ,514,10012,0,1
77,BLEECKER STREET ,107,10012,2,2
169,SPRING STREET ,4W,10012,2,2
140,SULLIVAN STREET ,04-May,10012,6,5
210,LAFAYETTE STREET ,7C,10012,1,1
15,MERCER STREET ,2,10013,2,2
2,KING STREET ,4A,10012,1,1
246,SPRING STREET ,3509,10013,1,2
246,SPRING STREET ,3503,10013,0,1
110,CHARLTON STREET ,28E,10014,2,2
46,MERCER STREET ,7W,10013,3,3
330,SPRING STREET ,3B,10013,4,5
255,HUDSON STREET ,8C,10013,1,1
132,GREENE STREET ,5,10012,1,2
246,SPRING STREET ,2004,10013,0,1
505,GREENWICH STREET ,1D,10013,2,2
143,SULLIVAN STREET ,14,10012,0,1
131-133,THOMPSON STREET,,10012,1,1
110,CHARLTON STREET ,9B,10014,2,2
110,CHARLTON STREET ,12F,10014,1,2
145,6TH AVENUE  STREET E,5C,10013,1,2
104,WOOSTER STREET ,2N,10012,3,3
255,HUDSON STREET ,4B,10013,2,3
70,GRAND STREET,,10013,3,3
40,MERCER STREET ,32,10013,3,4
45,CROSBY STREET ,2N,10012,3,1
125,GREENE STREET ,3,10012,2,2
11,CHARLTON STREET ,2D,10014,1,1
100,PRINCE STREET ,3E,10012,2,2
10,SULLIVAN STREET ,2A,10012,3,4
95,GREENE STREET ,3F,10012,2,2
246,SPRING STREET ,2108,10013,0,1
15,RENWICK STREET  PENTHOUSE,4,10013,3,3
35,WOOSTER STREET ,4R,10013,3,2
2,CHARLTON STREET ,6E,10014,2,2
136,GRAND STREET ,3WR,10013,2,4
565,BROADWAY,5E,10012,1,2
185,WEST HOUSTON STREET ,1C,10014,1,1
304,SPRING STREET ,4E,10013,3,2
66,CROSBY STREET ,6C,10012,1,1
37,CROSBY STREET ,B,10013,1,2
255,HUDSON STREET ,10E,10013,3,3
111,WOOSTER STREET ,PH6E,10012,3,3
497,GREENWICH STREET ,PHA,10013,3,5
43,WOOSTER STREET ,3W,10013,2,2
35,MERCER STREET ,3E,10013,2,2
11,CHARLTON STREET ,3D,10014,1,1
473,BROOME STREET ,PH6,10013,3,2
10,SULLIVAN STREET ,4D,10012,1,2
114,SPRING STREET ,5,10012,2,2
25,WEST HOUSTON STREET ,4BC,10012,2,2
330,SPRING STREET ,7C,10013,2,2
41,CROSBY STREET ,1R,10012,2,2
10,GREENE STREET,,10013,4,5
113,PRINCE STREET ,5ER,10012,2,2
543,BROADWAY,6,10012,0,3
158,MERCER STREET ,12B,10012,4,4
167,SPRING STREET ,3E,10012,3,3
60,GREENE STREET ,2B,10012,1,2
476,,BROADWAY,10013,2,2
543,BROADWAY,1,10012,2,3
158,MERCER STREET ,10B,10012,3,4
115,MERCER STREET ,5,10012,3,4
101,WOOSTER STREET ,5R,10012,2,1
115,MERCER STREET  FL,5TH,10012,3,5
2,CHARLTON STREET ,PHA,10014,1,1
88,PRINCE STREET ,PHBC,10012,4,3
451,BROOME STREET ,7E,10013,3,2
330,SPRING STREET ,2A,10013,2,2
77,CHARLTON STREET ,N10A,10014,2,2
77,CHARLTON STREET ,S6B,10014,1,1
77,CHARLTON STREET ,S12B,10014,3,4
77,CHARLTON STREET ,N14A,10014,3,4
77,CHARLTON STREET ,N8E,10014,0,1
77,CHARLTON STREET ,S5E,10014,0,1
92,GREENE STREET ,3A,10012,2,2
255,HUDSON STREET ,2A,10013,2,3
38,CROSBY STREET  FL,5,10013,2,3
2,CHARLTON STREET ,15M,10013,0,1
110,CHARLTON STREET ,24A,10014,2,3
110,CHARLTON STREET ,23B,10014,2,3
110,CHARLTON STREET ,16E,10014,2,2
110,CHARLTON STREET ,23C,10014,3,4
110,CHARLTON STREET ,18G,10014,1,1
110,CHARLTON STREET ,6B,10014,1,1
110,CHARLTON STREET ,5A,10014,2,2
110,CHARLTON STREET ,15D,10014,1,1
110,CHARLTON STREET ,7D,10014,3,4
246,SPRING STREET ,1404,10013,0,1
2,CHARLTON STREET ,10D,10013,1,1
246,SPRING STREET ,3003,10013,0,1
246,SPRING STREET ,1602,10013,0,1
565,BROOME STREET,,10013,4,5
141,WOOSTER STREET ,6C,10012,3,2
330,SPRING STREET ,8A,10013,2,3
505,GREENWICH STREET ,11GH,10013,3,3
77,CHARLTON STREET ,S10G,10014,1,1
330,SPRING STREET ,5D,10013,2,3
150,SULLIVAN STREET ,27,10012,0,1
109,GREENE STREET,,10012,3,3
185,WEST HOUSTON STREET ,4AB,10014,2,2
44,KING STREET ,2,10014,1,1
110,THOMPSON STREET ,5D,10012,0,1
77,CHARLTON STREET ,S7D,10014,2,3
300,SPRING STREET,,10013,4,4
70,CHARLTON STREET ,18C,10014,3,3
70,CHARLTON STREET ,18D,10014,1,1
70,CHARLTON STREET ,9C,10014,2,3
70,CHARLTON STREET ,5F,10014,2,2
246,SPRING STREET ,2506,10013,0,1
12,WOOSTER STREET ,2,10013,2,2
203,SPRING STREET ,9,10012,1,1
140,THOMPSON STREET ,2E,10012,2,2
199,PRINCE STREET ,15,10012,3,1
210,LAFAYETTE STREET ,4C,10012,1,1
50,WOOSTER STREET ,4NF,10013,3,3
505,GREENWICH STREET ,8A,10013,2,3
102,PRINCE STREET  FL,2,10012,2,4
311,WEST BROADWAY,3-C,10013,2,2
25,WEST HOUSTON STREET ,6A,10012,2,2
15,RENWICK STREET ,202,10013,2,3
115,MERCER STREET ,4B,10012,2,2
570,BROOME STREET ,16B,10013,2,3
2,CHARLTON STREET ,10F,10013,1,1
149-151,SULLIVAN STREET RET,5D,10012,2,1
284,LAFAYETTE STREET ,3D,10012,3,2
149-151,SULLIVAN STREET ,4F,10012,3,1
255,HUDSON STREET ,3G,10013,1,2
113,PRINCE STREET ,3,10012,1,1
25,WEST HOUSTON STREET ,2D,10012,2,2
20,GREENE STREET ,4A,10013,2,2
70,GREENE STREET,,10012,5,5
196,6TH AVENUE ,2A,10013,2,2
39,1/2 WASHINGTON SQUARE SOUTH,4,10012,2,1
426,WEST BROADWAY,1B,10012,3,3
47,MERCER STREET,,10013,3,3
199,PRINCE STREET ,7,10012,2,1
255,HUDSON STREET ,3C,10013,1,1
330,SPRING STREET ,9D,10013,2,2
70,CHARLTON STREET ,11A,10014,3,2
41,GREENE STREET ,1,10013,2,2
476,BROADWAY,10-M,10013,2,1
505,GREENWICH STREET ,3E,10013,2,2
50,KING STREET ,8B,10014,1,1
10,GREENE STREET ,3,10013,3,3
255,HUDSON STREET ,6A,10013,2,3
149,SULLIVAN STREET ,4E,10012,2,1
57,THOMPSON STREET ,4A,10012,1,1
25,WEST HOUSTON STREET ,7C,10012,3,3
29,HOWARD STREET ,4D,10013,2,2
420,WEST BROADWAY,4W,10012,3,3
330,SPRING STREET ,6A,10013,2,2
565,BROADWAY,2,10012,5,5
108,WOOSTER STREET ,3D,10012,1,1
83,GRAND STREET ,3,10013,2,2
70,CHARLTON STREET ,15D,10014,1,1
54,THOMPSON STREET,,10012,4,7
77,CHARLTON STREET ,S13B,10014,2,3
169,MERCER STREET,,10012,2,2
45,GREENE STREET ,5,10013,2,2
45,GREENE STREET ,05-Jun,10013,4,5
140,SULLIVAN STREET ,1FR,10012,0,1
66,CROSBY STREET ,5B,10012,1,1
203,SPRING STREET ,1,10012,1,1
480,BROOME STREET ,4,10013,2,2
210,LAFAYETTE STREET ,9B,10012,2,2
514,BROADWAY,5G,10012,1,1
53,GREENE STREET ,3,10013,2,3
426,WEST BROADWAY,PH6F,10012,2,2
70,CHARLTON STREET ,9D,10014,3,3
70,CHARLTON STREET ,17E,10014,4,4
70,CHARLTON STREET ,16E,10014,4,4
113,PRINCE STREET ,4ER,10012,1,2
246,SPRING STREET ,3910,10013,1,1
210,6TH AVENUE ,5F,10014,0,1
246,SPRING STREET ,3611,10013,0,1
40,RENWICK STREET  FL,3,10013,2,2
497,GREENWICH STREET ,2A,10013,3,3
570,BROOME STREET ,9C,10013,1,1
203,SPRING STREET ,13,10012,1,1
208,SPRING STREET REET2,FL,10012,3,3
459,WEST BROADWAY,2N,10012,3,2
62,WOOSTER STREET ,5,10012,4,5
141,SULLIVAN STREET ,4,10012,0,1
255,HUDSON STREET ,3F,10013,1,1
149,SULLIVAN STREET ,6C,10012,2,1
2,CHARLTON STREET ,5K,10014,1,1
565,BROOME STREET ,N24A,10013,3,3
565,BROOME STREET ,N28A,10013,4,6
565,BROOME STREET ,S26B,10013,2,2
11,CHARLTON STREET ,1C,10014,1,1
22,MERCER STREET ,2D,10013,2,3
15,RENWICK STREET ,304,10013,3,4
454,BROOME STREET ,2,10013,3,2
145,SULLIVAN STREET ,2D,10012,0,1
109,GREENE STREET ,4BC,10012,6,5
46,MERCER STREET ,4W,10013,3,3
2,CHARLTON STREET ,10H,10014,2,1
200,AVENUE NUE OF THE,AMERICAS,10013,6,5
388,WEST BROADWAY,3,10012,2,2
210,LAFAYETTE STREET ,9C,10012,2,2
40,MERCER STREET ,31,10013,2,3
133,MERCER STREET  FL,6,10012,2,1
426,WEST BROADWAY,3A,10012,2,1
29,KING STREET ,3H,10014,2,1
60,GRAND STREET ,6,10013,1,1
12,GREENE STREET ,5,10013,3,4
95,GREENE STREET ,PHABE,10012,5,5
2,CHARLTON STREET ,15G,10014,1,1
37,GREENE STREET ,2,10013,1,1
191,SPRING STREET,,10012,5,5
149,SULLIVAN STREET ,2C,10012,2,1
570,BROOME STREET ,20B,10013,2,3
111,GREENE STREET ,4C,10012,3,3
140,THOMPSON STREET ,4D,10012,1,2
77,CHARLTON STREET ,N2E,10014,3,4
72,MERCER STREET ,5W,10012,2,2
180,AVENUE NUE OF THE AMERICAS,3B,10013,1,1
45,CROSBY STREET ,5N,10012,2,2
70,CHARLTON STREET ,6F,10014,2,2
2,KING STREET ,6B,10014,1,1
246,SPRING STREET ,3004,10013,0,1
10,SULLIVAN STREET ,6A,10012,3,3
330,SPRING STREET ,8D,10013,2,2
09-Nov,MERCER STREET ,5B,10013,2,2
2,CHARLTON STREET ,7D,10014,0,1
124,THOMPSON STREET ,15,10012,1,1
72,MERCER STREET ,2E,10012,2,2
255,HUDSON STREET ,2E,10013,1,1
565,BROOME STREET ,S22A,10013,4,4
565,BROOME STREET ,N8E,10013,3,3
565,BROOME STREET ,S22B,10013,3,3
116-118,WOOSTER STREET ,5B,10012,1,1
77,CHARLTON STREET ,S3E,10014,0,1
22,MERCER STREET ,4D,10013,2,2
366,BROADWAY,4C,10013,3,2
118,SULLIVAN STREET ,4F,10012,3,2
14,WOOSTER STREET ,4,10013,4,2
366,BROADWAY,3B,10013,2,2
246,SPRING STREET ,2802,10013,0,1
203,SPRING STREET ,7,10012,2,1
210,LAFAYETTE STREET ,5B,10012,1,1
570,BROOME STREET ,9B,10013,3,3
203,SPRING STREET ,8,10012,1,1
149,SULLIVAN STREET ,6D,10012,2,1
42-50,WOOSTER STREET ,5,10013,4,4
473,BROADWAY,7,10013,3,3
570,BROOME STREET ,PHB,10013,3,3
255,HUDSON STREET ,7A,10013,3,2
109,GREENE,#3C,10012,3,4
366,BROADWAY,4A,10013,2,2
185,WEST HOUSTON STREET ,1G,10014,1,1
53,WOOSTER STREET,,10013,3,2
185,HOUSTON,#15G,10014,1,1
57,GRAND STREET,,10013,3,1
210,LAFAYETTE STREET ,6F,10012,1,1
14-16,WOOSTER STREET ,Mar-16,10013,4,3
199,PRINCE STREET ,27,10012,2,1
40,MERCER STREET ,37,10013,2,2
178,BLEEKER STREET ,#4,10012,2,2
196,6TH AVENUE ,1B,10013,1,2
71,SULLIVAN STREET ,3A,10012,1,1
57,THOMPSON STREET ,2CD,10012,1,2
101,THOMPSON STREET ,25,10012,1,1
114,SPRING STREET ,6,10012,1,1
145,SULLIVAN STREET ,3-D,10012,0,1
565,BROOME STREET ,N23B,10013,2,2
41,GREENE STREET  FLOOR,4,10013,2,2
75,GRAND STREET ,5E,10013,1,2
25,WEST HOUSTON STREET ,3E,10012,1,1
66,CROSBY STREET ,4F,10012,0,1
10,SULLIVAN STREET ,5B,10012,3,2
515,BROADWAY,3B,10012,4,4
70,CHARLTON STREET ,15C,10014,3,3
111,GREENE STREET  PENTHOUSE,C,10012,2,2
300,SPRING STREET ,4A,10013,1,1
57,THOMPSON STREET ,1C,10012,1,1
505,GREENWICH STREET ,1A,10013,3,2
246,SPRING STREET ,3810,10013,1,1
116,SULLIVAN STREET,,10012,9,6
15,RENWICK STREET ,401,10013,2,2
210,LAFAYETTE STREET ,2A,10012,2,2
246,SPRING STREET ,4105,10013,1,1
505,GREENWICH STREET ,2D,10013,5,4
140,THOMPSON STREET ,1E,10012,2,2
70,CHARLTON STREET ,4G,10014,1,1
330,SPRING STREET ,6C,10013,2,2
132,GREENE STREET ,2R,10012,2,1
111,MERCER STREET 3RD,FL,10012,2,3
104,CHARLTON STREET ,6E,10014,3,2
2,KING STREET ,6A,10012,2,1
70,CHARLTON STREET ,2B,10014,1,1
480,BROOME STREET ,3,10013,2,1
463,BROOME STREET ,2,10013,2,2
64,MACDOUGAL STREET ,18,10012,1,1
357,WEST,BROADWAY,10013,3,4
124,THOMPSON STREET ,13,10012,1,1
2,KING STREET ,5E,10012,1,1
366,BROADWAY,6D,10013,3,2
37,CROSBY STREET ,B,10013,2,2
143,SULLIVAN STREET ,7,10012,0,1
421,BROOME STREET,,10013,4,7
15-17,MERCER STREET ,3A,10013,1,1
110,THOMPSON STREET ,6E,10012,0,1
25,WEST HOUSTON STREET ,4E,10012,1,1
70,CHARLTON STREET ,14C,10014,3,3
131,THOMPSON STREET ,3C,10012,2,1
37B,CROSBY STREET ,4,10013,2,2
420,WEST BROADWAY,PHB,10012,2,3
565,BROOME STREET ,N9D,10013,1,1
57,SULLIVAN STREET,,10012,4,4
570,BROOME STREET ,15A,10013,2,3
109,MERCER STREET ,5,10012,3,3
141,SULLIVAN STREET ,12,10012,0,1
11,CHARLTON STREET ,2C,10014,1,1
565,BROOME STREET ,S7C,10013,2,2
2,CHARLTON STREET ,3J,10014,2,1
131,PRINCE STREET ,4F,10012,2,2
505,GREENWICH STREET ,14G,10013,1,1
72,MERCER STREET  PENTHOUSE,W,10012,4,4
15-17,GREENE STREET  FLOOR,May-17,10013,3,2
141,SULLIVAN STREET ,3,10012,0,1
465,WEST BROADWAY,3N,10012,3,3
330,SPRING STREET ,8C,10013,2,2
570,BROOME STREET ,10A,10013,1,1
75,GRAND STREET ,3E,10013,2,2
100,GREENE STREET  FLOOR,3,10012,2,2
66,CROSBY STREET ,5F,10012,1,1
123,PRINCE STREET ,4,10012,1,1
169,MERCER STREET  FLOOR,2,10012,3,2
515,BROADWAY,6B,10012,3,3
101,THOMPSON STREET ,20,10012,1,1
66,CROSBY STREET ,6F,10012,1,1
45,CROSBY STREET ,6N,10012,2,2
134,GRAND STREET ,3WF,10013,2,2
72,MERCER STREET ,3E,10012,2,2
129,DUANE STREET ,5T,10013,2,2
210,LAFAYETTE STREET ,4G,10012,2,2
185,WEST HOUSTON STREET ,6K,10014,0,1
255,HUDSON STREET  PH,C,10013,1,1
84,MERCER STREET ,4E,10012,4,4
110,THOMPSON STREET ,1D,10012,0,1
330,SPRING STREET ,6B,10013,3,3
505,GREENWICH STREET ,9E,10013,2,2
114,SPRING STREET ,3,10012,2,2
203,SPRING STREET ,12,10012,3,1
203,SPRING STREET ,6,10012,3,1
203,SPRING STREET ,16,10012,3,1
20,RENWICK STREET ,10,10013,2,2
330,SPRING STREET ,3A,10013,2,2
66,GRAND STREET ,1,10013,2,2
195,PRINCE STREET ,5F,10012,1,1
49,KING STREET ,5,10014,2,2
286,SPRING STREET REET,#PENTHOUSE,10013,4,5
195,PRINCE STREET ,5S,10012,1,1
515,BROADWAY,5B,10012,3,3
64,GRAND STREET ,7,10013,2,2
10,SULLIVAN STREET REET,#3A,10013,3,4
85,GRAND STREET ,2,10013,2,3
255,HUDSON STREET ,7D,10013,1,1
255,HUDSON STREET ,9A,10013,2,2
505,GREENWICH STREET ,14E,10013,2,2
50,KING STREET ,3A,10014,0,1
2,CHARLTON STREET ,12CD,10014,3,2
149,SULLIVAN STREET ,4A,10012,3,1
426,WEST BROADWAY,6C,10012,0,1
141,WOOSTER STREET ,7C,10012,3,2
185,WEST HOUSTON STREET ,2B,10014,0,1
123,SULLIVAN STREET ,2,10012,3,2
73,WOOSTER STREET ,3B,10012,4,4
196,6TH AVENUE ,1A,10013,1,2
505,GREENWICH STREET  PENTHOUSE,D,10013,2,0
64,MACDOUGAL STREET ,20,10012,2,1
136,SULLIVAN STREET ,4,10012,2,2
349,WEST BROADWAY,17,10013,1,1
2,CHARLTON STREET ,8K,10014,1,1
150,SULLIVAN STREET ,13,10012,1,1
29,KING STREET ,1B,10014,2,2
110,THOMPSON STREET ,2A,10012,0,1
169,SPRING STREET ,3W,10012,2,2
111,GREENE STREET ,3C,10012,3,3
456,BROOME STREET REETTHIRD,FLOO,10013,3,2
64,MACDOUGAL STREET ,14,10012,1,1
15,RENWICK STREET ,201,10013,2,2
64,MACDOUGAL STREET ,5,10012,1,1
255,HUDSON STREET ,4C,10013,1,1
246,SPRING STREET ,2904,10013,0,1
451,BROOME STREET ,3E,10013,4,3
25,MERCER STREET ,2,10013,3,3
93,CROSBY STREET ,2,10012,1,2
37,CROSBY STREET ,B,10013,3,2
92-94,GREENE STREET ,2B,10012,3,3
35,WOOSTER STREET ,5F,10013,3,3
37,CROSBY STREET ,4,10013,2,2
565,BROOME STREET ,N16A,10013,3,4
85,GRAND STREET ,4,10013,3,2
12,WOOSTER STREET ,4,10013,2,2
519,BROADWAY FLOOR,5C,10012,2,2
84,MERCER STREET ,5E,10012,3,3
255,HUDSON STREET ,6E,10013,1,1
519,BROADWAY FL,5,10012,2,2
255,HUDSON STREET ,4G,10013,1,1
90,PRINCE STREET ,5A,10012,2,2
70,CHARLTON,#8F,10014,2,2
149,SULLIVAN STREET ,3C,10012,2,1
140,THOMPSON STREET ,3F,10012,1,1
505,GREENWICH STREET ,4F,10013,1,1
75,GRAND STREET ,4W,10013,4,2
57,THOMPSON STREET ,4C,10012,0,1
22,RENWICK STREET ,6B,10013,2,2
451,WEST BROADWAY,2S,10012,3,2
22,RENWICK STREET ,3A,10013,2,2
33,GREENE STREET ,4E,10013,2,3
150,SULLIVAN STREET ,39,10012,1,1
71,SULLIVAN STREET ,2D,10012,1,1
197,WEST HOUSTON STREET,,10014,1,1
255,HUDSON STREET ,4D,10013,1,1
190,SPRING STREET,,10012,4,4
22,MERCER STREET  PENTHOUSE,B,10013,3,3
210,LAFAYETTE STREET ,5D,10012,2,2
63,GREENE STREET ,5A,10012,2,2
140,THOMPSON STREET ,5D,10012,1,2
185,WEST HOUSTON STREET ,2K,10014,0,1
113,PRINCE STREET ,3C,10012,2,2
48,GREEN VALLEY,ESTATES,10013,3,2
246,SPRING STREET ,1402,10013,0,1
116-118,WOOSTER STREET ,3C,10012,0,2
255,HUDSON STREET ,6B,10013,2,2
118,WOOSTER STREET,,10012,2,3
57,THOMPSON STREET ,4E,10012,2,2
180,6TH AVENUE ,10A,10013,4,3
109,GREENE STREET ,5B,10012,2,2
149,SULLIVAN STREET ,3E,10012,2,1
565,BROADWAY,5W,10012,2,3
116,,GREENE,10012,3,2
505,GREENWICH STREET ,9F,10013,1,1
25,MERCER STREET,,10013,4,5
71,SULLIVAN STREET,,10012,0,1
505,GREENWICH STREET ,7G,10013,1,1
150,SULLIVAN STREET ,5,10012,1,1
349,WEST BROADWAY,13,10013,1,1
124,THOMPSON STREET ,21,10012,2,1
53,CROSBY STREET,,10012,3,3
497,GREENWICH STREET ,2C,10013,1,2
210,LAFAYETTE STREET ,6A,10012,2,2
