Inc_ID,Year,Neighborhood,BuildingCategoryNum,BuildingCategoryDes,TaxClassAtPresent,Block,Lot,BuildingClassAtPresent,StreetNum,StreetName,AptNum,ZipCode,ResidentialUnits,CommercialUnits,TotalUnits,LandSquareFeet,GrossSquareFeet,YearBuilt,TaxClassAtTimeOfSale,BuildingClassAtTimeOfSale,SalePrice,SaleDate,Beds,Baths,StreetAddress,GeoCode,LEASED
8882,2019,MURRAY HILL,15,CONDOS - 2-10 UNIT RESIDENTIAL,2C,892,1208,R1,113,EAST 36TH STREET,8,10016,0,0,0,0,648,1910,2,R1,688000,04/08/2019,1,1,113 EAST 36TH STREET,"(-73.97943199999999, 40.748209)",0
10098,2019,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1211,56,D4,170,WEST 81ST STREET,2D,10024,0,0,0,0,0,1927,2,D4,688000,09/30/2019,1,1,170 WEST 81ST STREET,"(-73.9767127, 40.7840294)",0
1364,2015,UPPER WEST SIDE (59-79)  ,10,COOPS - ELEVATOR APARTMENTS       ,2,1126,42,D4,16,WEST 74TH STREET,6,10023,0,0,0,0,0,1900,2,D4,687500,9/1/2015,1,1,16 WEST 74TH STREET,"(-73.9759998, 40.777787700000005)",0
3252,2017,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS       ,2,1450,1,D4,301,EAST 75TH STREET,9C,10021,0,0,0,0,0,1966,2,D4,687500,9/18/2017,1,1,301 EAST 75TH STREET,"(-73.95648979999999, 40.770768100000005)",0
10064,2019,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1196,35,D4,227,CENTRAL PARK WEST,2C,10024,0,0,0,0,0,1910,2,D4,687500,04/16/2019,1,1,227 CENTRAL PARK WEST,"(-73.97111109999999, 40.7833107)",0
1107,2015,UPPER EAST SIDE (59-79)  ,17,CONDO COOPS               ,2,1450,1002,R9,333,EAST 75TH STREET,14B,10021,0,0,0,0,0,1961,2,R9,687400,10/6/2015,1,1,333 EAST 75TH STREET,"(-73.95524640000001, 40.770196)",0
2711,2018,LOWER EAST SIDE,13,CONDOS - ELEVATOR APARTMENTS,2,353,1402,R4,100,NORFOLK STREET,House,10002,1,0,1,3592,400,2014,2,R4,687318,3/23/2018,4,4,100 NORFOLK STREET,"(-73.98700129999999, 40.7186333)",0
8737,2019,MORNINGSIDE HEIGHTS,10,COOPS - ELEVATOR APARTMENTS,2,1978,1,D4,549,WEST 123RD STREET,3C,10027,0,0,0,0,0,1956,2,D4,687000,06/26/2019,2,1,549 WEST 123RD STREET,"(-73.95986459999999, 40.8123315)",0
639,2015,MIDTOWN WEST             ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1003,1194,R4,150,WEST 51ST STREET,House,10019,1,0,1,0,0,0,2,R4,685000,7/14/2015,1,1,150 WEST 51ST STREET,"(-73.98253890000001, 40.7614321)",0
1202,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1565,29,D4,444,EAST 86TH STREET,24D,10028,0,0,0,0,0,1973,2,D4,685000,6/22/2018,1,1,444 EAST 86TH STREET,"(-73.9478532, 40.775972499999995)",0
1304,2017,UPPER EAST SIDE (79-96),13,CONDOS - ELEVATOR APARTMENTS      ,2,1576,1055,R4,510,EAST 80TH STREET,House,10075,1,0,1,0,0,1986,2,R4,685000,1/18/2017,4,4,510 EAST 80TH STREET,"(-73.9494145, 40.7716811)",0
1961,2016,MIDTOWN WEST             ,9,COOPS - WALKUP APARTMENTS        ,2,1046,28,C6,305,WEST 55TH STREET,2D,10019,0,0,0,0,0,1920,2,C6,685000,2/12/2016,1,1,305 WEST 55TH STREET,"(-73.9842196, 40.76578610000001)",0
2757,2017,MANHATTAN VALLEY,10,COOPS - ELEVATOR APARTMENTS       ,2,1832,6,D4,49,WEST 96TH STREET,4B,10025,0,0,0,0,0,1941,2,D4,685000,3/6/2017,1,1,49 WEST 96TH STREET,"(-73.9666112, 40.7927765)",0
2784,2018,MIDTOWN EAST,10,COOPS - ELEVATOR APARTMENTS,2,1350,1,D4,303,EAST 57TH STREET,22J,10022,0,0,0,0,0,1968,2,D4,685000,3/15/2018,2,2,303 EAST 57TH STREET,"(-73.96477900000001, 40.7595774)",1
3921,2017,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS       ,2,1211,56,D4,170,WEST 81ST STREET,1D,10024,0,0,0,0,0,1927,2,D4,685000,8/16/2017,1,1,170 WEST 81ST STREET,"(-73.9767127, 40.7840294)",0
3943,2017,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS       ,2,1224,23,D4,123,WEST 93RD STREET,1A,10025,0,0,0,0,0,1926,2,D4,685000,5/23/2017,1,1,123 WEST 93RD STREET,"(-73.9696417, 40.7914331)",0
4546,2018,GREENWICH VILLAGE-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,532,20,D0,77,BLEECKER STREET,804,10012,0,0,0,0,0,1930,2,D0,685000,3/23/2018,1,1,77 BLEECKER STREET,"(-73.9960934, 40.726966)",0
4871,2018,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,1746,21,D4,1831,MADISON AVENUE,4J,10035,0,0,0,0,0,2001,2,D4,685000,9/7/2018,2,2,1831 MADISON AVENUE,"(-73.9430084, 40.802144299999995)",0
4983,2018,LOWER EAST SIDE,10,COOPS - ELEVATOR APARTMENTS,2,315,1,D4,417,GRAND STREET,D301,10002,0,0,0,0,0,1960,2,D4,685000,7/31/2018,1,1,417 GRAND STREET,"(-73.98636309999999, 40.7152718)",0
5101,2018,MIDTOWN EAST,10,COOPS - ELEVATOR APARTMENTS,2,1328,21,D4,245,EAST 54TH STREET,21B,10022,0,0,0,0,0,1977,2,D4,685000,4/6/2018,1,1,245 EAST 54TH STREET,"(-73.9667949, 40.7577737)",0
5209,2018,MIDTOWN EAST,10,COOPS - ELEVATOR APARTMENTS,2,1367,1,D4,400,EAST 56TH STREET,4S,10022,0,0,0,0,0,1969,2,D4,685000,10/23/2018,1,1,400 EAST 56TH STREET,"(-73.96301070000001, 40.7572235)",0
5210,2019,MIDTOWN EAST,10,COOPS - ELEVATOR APARTMENTS,2,1367,1,D4,400,EAST 56TH STREET,4S,10022,0,0,0,0,0,1969,2,D4,685000,10/23/2018,1,1,400 EAST 56TH STREET,"(-73.96301070000001, 40.7572235)",0
5320,2018,MIDTOWN WEST,10,COOPS - ELEVATOR APARTMENTS,2,1046,54,D4,342,WEST 56TH STREET,5C,10019,0,0,0,0,0,1930,2,D4,685000,8/3/2018,1,1,342 WEST 56TH STREET,"(-73.98536740000002, 40.7666821)",0
5321,2018,MIDTOWN WEST,10,COOPS - ELEVATOR APARTMENTS,2,1046,54,D4,342,WEST 56TH STREET,7D,10019,0,0,0,0,0,1930,2,D4,685000,9/25/2018,1,1,342 WEST 56TH STREET,"(-73.98536740000002, 40.7666821)",0
5801,2018,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1413,50,D4,156,EAST 79TH STREET,9F,10075,0,0,0,0,0,1917,2,D4,685000,11/6/2018,1,1,156 EAST 79TH STREET,"(-73.95855259999999, 40.7745241)",0
5802,2019,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1413,50,D4,156,EAST 79TH STREET,9F,10075,0,0,0,0,0,1917,2,D4,685000,11/06/2018,1,1,156 EAST 79TH STREET,"(-73.95855259999999, 40.7745241)",0
5882,2018,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1439,1,D4,301,EAST 64TH STREET,10D,10065,0,0,0,0,0,1963,2,D4,685000,10/24/2018,1,1,301 EAST 64TH STREET,"(-73.9616521, 40.7637569)",0
5883,2019,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1439,1,D4,301,EAST 64TH STREET,10D,10065,0,0,0,0,0,1963,2,D4,685000,10/24/2018,1,1,301 EAST 64TH STREET,"(-73.9616521, 40.7637569)",0
6443,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1556,23,D4,345,EAST 93RD STREET,6F,10128,0,0,0,0,0,1974,2,D4,685000,8/16/2018,1,1,345 EAST 93RD STREET,"(-73.9466133, 40.7816977)",0
6879,2018,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1184,10,D4,263,WEST END AVENUE,2B,10023,0,0,0,0,0,1929,2,D4,685000,6/20/2018,1,1,263 WEST END AVENUE,"(-73.9846328, 40.7802357)",0
6975,2018,UPPER WEST SIDE (79-96),9,COOPS - WALKUP APARTMENTS,2C,1216,10,C6,149,WEST 85TH STREET,4,10024,0,0,0,0,0,1900,2,C6,685000,4/10/2018,1,1,149 WEST 85TH STREET,"(-73.9744285, 40.7867617)",0
8963,2019,SOUTHBRIDGE,13,CONDOS - ELEVATOR APARTMENTS,2,91,1329,R4,111,FULTON STREET,805,10038,0,0,0,0,559,1940,2,R4,685000,06/12/2019,0,1,111 FULTON STREET,"(-74.00656090000001, 40.709926700000004)",0
9200,2019,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1448,17,D4,345,EAST 73RD STREET,5A,10021,0,0,0,0,0,1961,2,D4,685000,03/25/2019,1,1,345 EAST 73RD STREET,"(-73.9561495, 40.7689971)",0
9354,2019,UPPER EAST SIDE (59-79),13,CONDOS - ELEVATOR APARTMENTS,2,1484,1033,R4,515,EAST 72ND STREET,4L,10021,0,0,0,0,529,1985,2,R4,685000,06/14/2019,0,1,515 EAST 72ND STREET,"(-73.9527719, 40.7666839)",0
10179,2019,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1248,27,D4,305,WEST 86TH STREET,8A,10024,0,0,0,0,0,1926,2,D4,685000,08/22/2019,1,1,305 WEST 86TH STREET,"(-73.9782509, 40.789320000000004)",0
3997,2017,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS       ,2,1243,28,D4,205,WEST 95TH STREET,4J,10025,0,0,0,0,0,1948,2,D4,684618,7/18/2017,1,1,205 WEST 95TH STREET,"(-73.97134109999999, 40.7938201)",0
1621,2016,UPPER WEST SIDE (79-96)  ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1220,1350,R4,110,WEST 90TH STREET,House,10024,1,0,1,0,0,1990,2,R4,684000,1/21/2016,2,2,110 WEST 90TH STREET,"(-73.97120290000001, 40.78926370000001)",0
2340,2016,UPPER WEST SIDE (96-116) ,10,COOPS - ELEVATOR APARTMENTS       ,2,1882,8,D4,535,WEST 110TH STREET,6A,10025,0,0,0,0,0,1923,2,D4,683750,12/13/2016,1,1,535 WEST 110TH STREET,"(-73.96566990000001, 40.8039994)",0
3586,2017,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS       ,2,1179,19,D4,303,WEST 66TH STREET,18AW,10023,0,0,0,0,0,1962,2,D4,682500,7/28/2017,1,1,303 WEST 66TH STREET,"(-73.9876401, 40.776554)",0
4883,2018,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1943,1142,R4,368,WEST 117TH STREET,House,10026,1,0,1,0,732,1901,2,R4,682500,8/22/2018,1,1,368 WEST 117TH STREET,"(-73.95742270000001, 40.805983399999995)",0
7679,2019,CLINTON,9,COOPS - WALKUP APARTMENTS,2,1055,38,C6,406,WEST 46TH STREET,3A,10036,0,0,0,0,0,1910,2,C6,682500,06/17/2019,2,1,406 WEST 46TH STREET,"(-73.9915262, 40.7610411)",0
9887,2019,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1182,20,D4,315,WEST 70TH STREET,14D,10023,0,0,0,0,0,1963,2,D4,682500,07/18/2019,1,1,315 WEST 70TH STREET,"(-73.9859873, 40.7789427)",0
10012,2019,UPPER WEST SIDE (59-79),17,CONDO COOPS,2,1115,1506,R9,61,WEST 62ND STREET,17A,10023,0,0,0,0,0,0,2,R9,682500,07/02/2019,1,1,61 WEST 62ND STREET,"(-73.98297120000001, 40.771133)",0
1780,2016,EAST VILLAGE             ,9,COOPS - WALKUP APARTMENTS        ,2,454,63,C6,315,EAST 12TH STREET,22,10003,0,0,0,0,0,1900,2,C6,682000,11/18/2016,2,1,315 EAST 12TH STREET,"(-73.9849785, 40.730740399999995)",0
3211,2017,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS       ,2,1432,5,D4,205,EAST 77TH STREET,3F,10075,0,0,0,0,0,1962,2,D4,682000,9/6/2017,1,1,205 EAST 77TH STREET,"(-73.95752879999999, 40.7728867)",0
4293,2018,CHELSEA,17,CONDO COOPS,2,738,1003,R9,85,8TH AVENUE,5G,10011,0,0,0,0,0,1973,2,R9,682000,9/6/2018,0,1,85 8TH AVENUE,"(-74.0024304, 40.7403739)",0
7209,2018,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1248,22,D4,315,WEST 86TH STREET,8F,10024,0,0,0,0,0,1927,2,D4,682000,8/30/2018,1,1,315 WEST 86TH STREET,"(-73.97864109999999, 40.789471899999995)",0
7919,2019,GRAMERCY,10,COOPS - ELEVATOR APARTMENTS,2,877,84,D4,102,EAST 22ND STREET,7E,10010,0,0,0,0,0,1928,2,D4,682000,04/12/2019,1,1,102 EAST 22ND STREET,"(-73.9864234, 40.7391206)",0
4196,2018,CHELSEA,9,COOPS - WALKUP APARTMENTS,2,770,70,C6,256,WEST 21ST STREET,2C,10011,0,0,0,0,0,1900,2,C6,681209,10/25/2018,1,1,256 WEST 21ST STREET,"(-73.99894029999999, 40.7436622)",0
4197,2019,CHELSEA,9,COOPS - WALKUP APARTMENTS,2,770,70,C6,256,WEST 21ST STREET,2C,10011,0,0,0,0,0,1900,2,C6,681209,10/25/2018,1,1,256 WEST 21ST STREET,"(-73.99894029999999, 40.7436622)",0
6915,2018,UPPER WEST SIDE (59-79),13,CONDOS - ELEVATOR APARTMENTS,2,1150,1312,R4,101,WEST 78TH STREET,House,10024,1,0,1,10217,660,1900,2,R4,681000,2/7/2018,4,4,101 WEST 78TH STREET,"(-73.9762063, 40.7815071)",0
169,2015,CLINTON                  ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1090,1053,R4,635,WEST 42ND STREET,House,10036,1,0,1,0,0,2005,2,R4,680000,9/30/2015,1,1,635 WEST 42ND STREET,"(-73.9996228, 40.7617008)",0
244,2017,CLINTON,13,CONDOS - ELEVATOR APARTMENTS      ,2,1090,1048,R4,635,WEST 42ND STREET,House,10036,1,0,1,0,0,2005,2,R4,680000,7/26/2017,1,1,635 WEST 42ND STREET,"(-73.9996228, 40.7617008)",0
416,2016,GREENWICH VILLAGE-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS      ,2,525,1713,R4,184,THOMPSON STREET,House,10012,1,0,1,0,0,1910,2,R4,680000,1/19/2016,1,1,184 THOMPSON STREET,"(-73.999709, 40.728122799999994)",0
803,2019,MURRAY HILL,10,COOPS - ELEVATOR APARTMENTS,2,918,1,D4,201,EAST 37TH STREET,15G,10016,0,0,0,0,0,1960,2,D4,680000,07/09/2019,1,1,201 EAST 37TH STREET,"(-73.9763459, 40.747636299999996)",0
1187,2017,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS       ,2,1555,23,D4,340,EAST 93RD STREET,17E,10128,0,0,0,0,0,1980,2,D4,680000,9/5/2017,1,1,340 EAST 93RD STREET,"(-73.946774, 40.781007)",0
1528,2019,UPPER WEST SIDE (79-96),9,COOPS - WALKUP APARTMENTS,2,1249,37,C6,304,WEST 88TH STREET,4D,10024,0,0,0,0,0,1921,2,C6,680000,07/10/2019,1,1,304 WEST 88TH STREET,"(-73.97759, 40.790275799999996)",0
1597,2015,UPPER WEST SIDE (79-96)  ,10,COOPS - ELEVATOR APARTMENTS       ,2,1242,62,D4,710,WEST END AVENUE,3D,10025,0,0,0,0,0,1928,2,D4,680000,9/18/2015,1,1,710 WEST END AVENUE,"(-73.9735905, 40.7942311)",0
1617,2017,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS       ,2C,1249,15,D4,341,WEST 87TH STREET,1F,10024,0,0,0,0,0,1910,2,D4,680000,3/30/2017,1,1,341 WEST 87TH STREET,"(-73.97879040000001, 40.7904477)",0
2159,2016,UPPER EAST SIDE (79-96)  ,10,COOPS - ELEVATOR APARTMENTS       ,2,1563,32,D4,444,EAST 84TH STREET,8E,10028,0,0,0,0,0,1964,2,D4,680000,11/14/2016,1,1,444 EAST 84TH STREET,"(-73.9488864, 40.77475)",0
2479,2017,CLINTON,17,CONDO COOPS               ,2,1071,1401,R9,529,WEST 42ND STREET,1A,10036,0,0,0,0,0,0,2,R9,680000,4/11/2017,1,1,529 WEST 42ND STREET,"(-73.996837, 40.7604875)",0
3054,2017,SOUTHBRIDGE,10,COOPS - ELEVATOR APARTMENTS       ,2,94,1,D4,90,GOLD STREET,6M,10038,0,0,0,0,0,1971,2,D4,680000,8/22/2017,1,1,90 GOLD STREET,"(-74.00389229999999, 40.709837)",0
3142,2018,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1410,9,D4,111,EAST 75TH STREET,6C,10021,0,0,0,0,0,1925,2,D4,680000,1/3/2018,1,1,111 EAST 75TH STREET,"(-73.9613537, 40.77283920000001)",0
3973,2017,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS       ,2,1235,26,D4,203,WEST 87TH STREET,51,10024,0,0,0,0,0,1915,2,D4,680000,8/17/2017,2,1,203 WEST 87TH STREET,"(-73.97499090000001, 40.788818400000004)",0
4769,2018,GREENWICH VILLAGE-WEST,10,COOPS - ELEVATOR APARTMENTS,2,636,22,D4,165,CHRISTOPHER STREET,3U,10014,0,0,0,0,0,1964,2,D4,680000,11/1/2018,1,1,165 CHRISTOPHER STREET,"(-74.0088503, 40.7330157)",0
4770,2019,GREENWICH VILLAGE-WEST,10,COOPS - ELEVATOR APARTMENTS,2,636,22,D4,165,CHRISTOPHER STREET,3U,10014,0,0,0,0,0,1964,2,D4,680000,11/01/2018,1,1,165 CHRISTOPHER STREET,"(-74.0088503, 40.7330157)",0
4982,2018,LOWER EAST SIDE,10,COOPS - ELEVATOR APARTMENTS,2,315,1,D4,415,GRAND STREET,E304,10002,0,0,0,0,0,1960,2,D4,680000,7/9/2018,1,1,415 GRAND STREET,"(-73.9864537, 40.7153847)",0
5382,2018,MURRAY HILL,10,COOPS - ELEVATOR APARTMENTS,2,864,35,D4,10,PARK AVENUE,7J,10016,0,0,0,0,0,1932,2,D4,680000,10/29/2018,1,1,10 PARK AVENUE,"(-73.9813083, 40.7477195)",0
5383,2019,MURRAY HILL,10,COOPS - ELEVATOR APARTMENTS,2,864,35,D4,10,PARK AVENUE,7J,10016,0,0,0,0,0,1932,2,D4,680000,10/29/2018,1,1,10 PARK AVENUE,"(-73.9813083, 40.7477195)",0
6011,2018,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1473,18,D4,440,EAST 79TH STREET,17G,10075,0,0,0,0,0,1956,2,D4,680000,6/25/2018,1,1,440 EAST 79TH STREET,"(-73.95132029999999, 40.7715364)",0
6012,2018,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1473,18,D4,440,EAST 79TH STREET,1J,10075,0,0,0,0,0,1956,2,D4,680000,9/14/2018,2,1,440 EAST 79TH STREET,"(-73.95132029999999, 40.7715364)",0
6345,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1529,1,D4,201,EAST 83RD STREET,15F,10028,0,0,0,0,0,1964,2,D4,680000,8/2/2018,1,1,201 EAST 83RD STREET,"(-73.95505440000001, 40.7768266)",0
6442,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1556,23,D4,345,EAST 93RD STREET,20F,10128,0,0,0,0,0,1974,2,D4,680000,9/26/2018,1,1,345 EAST 93RD STREET,"(-73.9466133, 40.7816977)",0
6877,2018,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1184,87,D4,304,WEST 75TH STREET,12H,10023,0,0,0,0,0,1930,2,D4,680000,10/5/2018,1,1,304 WEST 75TH STREET,"(-73.9837146, 40.7818798)",0
6878,2019,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1184,87,D4,304,WEST 75TH STREET,12H,10023,0,0,0,0,0,1930,2,D4,680000,10/05/2018,1,1,304 WEST 75TH STREET,"(-73.9837146, 40.7818798)",0
6971,2018,UPPER WEST SIDE (79-96),9,COOPS - WALKUP APARTMENTS,2C,1210,45,C6,122,WEST 80TH STREET,1R,10024,0,0,0,0,0,1900,2,C6,680000,3/15/2018,1,1,122 WEST 80TH STREET,"(-73.9761962, 40.782962700000006)",0
7040,2018,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1207,34,D4,336,CENTRAL PARK WEST,5D,10025,0,0,0,0,0,1929,2,D4,680000,1/26/2018,1,1,336 CENTRAL PARK WEST,"(-73.966175, 40.7904197)",0
7143,2018,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1235,26,D4,203,WEST 87TH STREET,42,10024,0,0,0,0,0,1915,2,D4,680000,3/26/2018,2,1,203 WEST 87TH STREET,"(-73.97499090000001, 40.788818400000004)",0
7296,2018,UPPER WEST SIDE (96-116),10,COOPS - ELEVATOR APARTMENTS,2,1882,8,D4,535,WEST 110TH STREET,7B,10025,0,0,0,0,0,1923,2,D4,680000,10/3/2018,1,1,535 WEST 110TH STREET,"(-73.96566990000001, 40.8039994)",0
7297,2019,UPPER WEST SIDE (96-116),10,COOPS - ELEVATOR APARTMENTS,2,1882,8,D4,535,WEST 110TH STREET,7B,10025,0,0,0,0,0,1923,2,D4,680000,10/03/2018,1,1,535 WEST 110TH STREET,"(-73.96566990000001, 40.8039994)",0
7345,2018,UPPER WEST SIDE (96-116),17,CONDO COOPS,2,1874,1002,R9,235,WEST 102ND STREET,9M,10025,0,0,0,0,0,1910,2,R9,680000,5/31/2018,1,1,235 WEST 102ND STREET,"(-73.9693618, 40.7988412)",0
7965,2019,GRAMERCY,10,COOPS - ELEVATOR APARTMENTS,2,905,6,D4,215,EAST 24TH STREET,502,10010,0,0,0,0,0,1976,2,D4,680000,05/07/2019,1,1,215 EAST 24TH STREET,"(-73.98158509999999, 40.739268599999996)",0
8286,2019,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,1594,7,D4,45,WEST 110TH STREET,3C,10026,0,0,0,0,0,1903,2,D4,680000,07/29/2019,3,1,45 WEST 110TH STREET,"(-73.95144499999999, 40.7981229)",0
8322,2019,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1945,1333,R4,2187,FREDERICK DOUGLASS BLVD,7E,10026,0,0,0,0,720,0,2,R4,680000,01/28/2019,1,1,2187 FREDERICK DOUGLASS BLVD,"(-73.9544781, 40.8061261)",0
8957,2019,SOUTHBRIDGE,10,COOPS - ELEVATOR APARTMENTS,2,94,1,D4,100,BEEKMAN STREET,9M,10038,0,0,0,0,0,1971,2,D4,680000,05/30/2019,1,1,100 BEEKMAN STREET,"(-74.0032458, 40.7086946)",0
9196,2019,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1447,19,D4,353,EAST 72ND STREET,17D,10021,0,0,0,0,0,1975,2,D4,680000,02/21/2019,1,1,353 EAST 72ND STREET,"(-73.956458, 40.768308000000005)",0
9452,2019,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,24,D4,161,EAST 79TH STREET,1RW,10075,0,0,0,0,0,1915,2,D4,680000,04/11/2019,2,1,161 EAST 79TH STREET,"(-73.95823299999999, 40.774992)",0
9508,2019,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1522,44,D4,152,EAST 94TH STREET,4F,10128,0,0,0,0,0,1938,2,D4,680000,07/26/2019,1,1,152 EAST 94TH STREET,"(-73.951458, 40.7842192)",0
9617,2019,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1579,49,D4,500,EAST 83RD STREET,2C,10028,0,0,0,0,0,1965,2,D4,680000,02/25/2019,1,1,500 EAST 83RD STREET,"(-73.94815870000001, 40.7735711)",0
10258,2019,UPPER WEST SIDE (79-96),17,CONDO COOPS,2,1213,1209,R9,109,WEST 82ND STREET,2A,10024,0,0,0,0,0,0,2,R9,680000,08/01/2019,1,1,109 WEST 82ND STREET,"(-73.97462359999999, 40.7843691)",0
3019,2017,SOHO,9,COOPS - WALKUP APARTMENTS        ,2,517,9,C6,149,SULLIVAN STREET,3E,10012,0,0,0,0,0,1900,2,C6,679681,5/9/2017,2,1,149 SULLIVAN STREET,"(-74.0015805, 40.7272146)",0
3204,2017,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS       ,2,1429,13,D4,225,EAST 74TH STREET,4N,10021,0,0,0,0,0,1938,2,D4,679000,10/11/2017,1,1,225 EAST 74TH STREET,"(-73.9580748, 40.7706605)",0
3278,2017,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS       ,2,1468,41,D4,402,EAST 74TH STREET,5F,10021,0,0,0,0,0,1937,2,D4,679000,4/20/2017,2,1,402 EAST 74TH STREET,"(-73.9544906, 40.7686208)",0
3608,2017,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS       ,2,1183,35,D4,300,WEST 72ND STREET,2A,10023,0,0,0,0,0,1942,2,D4,679000,12/18/2017,1,1,300 WEST 72ND STREET,"(-73.9849772, 40.779802399999994)",0
5844,2018,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1429,5,D4,207,EAST 74TH STREET,1D,10021,0,0,0,0,0,1963,2,D4,679000,7/9/2018,1,1,207 EAST 74TH STREET,"(-73.9586258, 40.7708932)",0
9855,2019,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1147,56,D4,166,WEST 76TH STREET,1F,10023,0,0,0,0,0,1900,2,D4,679000,01/29/2019,1,1,166 WEST 76TH STREET,"(-73.9791003, 40.7807424)",0
10276,2019,UPPER WEST SIDE (96-116),10,COOPS - ELEVATOR APARTMENTS,2,1882,54,D4,532,WEST 111TH STREET,4,10025,0,0,0,0,0,1910,2,D4,679000,06/07/2019,1,1,532 WEST 111TH STREET,"(-73.9654174, 40.8043298)",0
638,2015,MIDTOWN WEST             ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1003,1077,R4,150,WEST 51ST STREET,House,10019,1,0,1,0,0,0,2,R4,678000,4/7/2015,1,1,150 WEST 51ST STREET,"(-73.98253890000001, 40.7614321)",0
7195,2018,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1245,59,D4,323,WEST 83RD STREET,1A,10024,0,0,0,0,0,1920,2,D4,678000,4/2/2018,1,1,323 WEST 83RD STREET,"(-73.9801728, 40.7875576)",0
4360,2018,EAST VILLAGE,9,COOPS - WALKUP APARTMENTS,2,446,25,C6,334,EAST 5TH STREET,5W,10003,0,0,0,0,0,1900,2,C6,677500,4/10/2018,1,1,334 EAST 5TH STREET,"(-73.9874863, 40.7259604)",0
6222,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,8,D4,111,EAST 85TH STREET,19E,10028,0,0,0,0,0,1971,2,D4,677000,11/29/2018,1,1,111 EAST 85TH STREET,"(-73.9567159, 40.7794706)",0
