Address,latitude,longitude
"210 EAST 84TH STREET, New York, NY",40.7771007,-73.9542426
"212 EAST 84TH STREET, New York, NY",40.7770851,-73.9541834
"208 EAST 84TH STREET, New York, NY",40.776972,-73.954278
"214 EAST 84TH STREET, New York, NY",40.7770189,-73.9542591
"212 EAST 88TH STREET, New York, NY",40.7795765,-73.9523075
"210 EAST 88TH STREET, New York, NY",40.7795895,-73.9523994
"227 EAST 87TH STREET, New York, NY",40.7791922,-73.9522501
"244 EAST 90TH STREET, New York, NY",40.780494,-73.9506
"215 EAST 89TH STREET, New York, NY",40.780516,-73.9514109
"203 EAST 89TH STREET, New York, NY",40.7807134,-73.9518942
"205 EAST 89TH STREET, New York, NY",40.7806378,-73.9518368
"217 EAST 89TH STREET, New York, NY",40.7804938,-73.951435
"203 EAST 89 STREET, New York, NY",40.7807134,-73.9518942
"210 EAST 90TH STREET, New York, NY",40.7809181,-73.951435
"204 EAST 90TH STREET, New York, NY",40.7809573,-73.9517106
"206 EAST 90TH STREET, New York, NY",40.7809442,-73.9516187
"208 EAST 90TH STREET, New York, NY",40.7809312,-73.9515269
"224 EAST 95TH STREET, New York, NY",40.7837595,-73.9486339
"226 EAST 95TH STREET, New York, NY",40.783788,-73.9484272
"311 EAST 84TH STREET, New York, NY",40.776471,-73.951885
"339 EAST 85TH STREET, New York, NY",40.7767568,-73.9506544
"335 EAST 85TH, New York, NY",40.7768666,-73.950884
"312 EAST 89TH STREET, New York, NY",40.7792734,-73.9495557
"330 EAST 90TH STREET, New York, NY",40.7795584,-73.9485209
"331 EAST 92ND STREET, New York, NY",40.7811466,-73.9473481
"333 EAST 92ND STREET, New York, NY",40.7811655,-73.9472103
"343 EAST 92ND STREET, New York, NY",40.7810688,-73.9470725
"415 EAST 82ND STREET, New York, NY",40.7740363,-73.9502411
"416 EAST 83, New York, NY",40.774302,-73.949932
"416 EAST 83RD STREET, New York, NY",40.774302,-73.949932
"416-18 EAST 83RD STREET, New York, NY",40.774302,-73.949932
"448 EAST 84TH STREET, New York, NY",40.7746678,-73.9487831
"414 EAST 88TH, New York, NY",40.7776591,-73.9477242
"403 EAST 90TH STREET, New York, NY",40.7793218,-73.9469409
"519 EAST 81ST STREET, New York, NY",40.7724196,-73.9483009
"516 EAST 82ND STREET, New York, NY",40.7727632,-73.9481402
"512 EAST 83RD STREET, New York, NY",40.7734004,-73.9479073
"505 EAST 83RD, New York, NY",40.7738894,-73.9478532
"509 EAST 83RD STREET, New York, NY",40.7738359,-73.947681
"521 EAST 83RD STREET, New York, NY",40.7736436,-73.9472103
"533 EAST 84TH STREET, New York, NY",40.7741109,-73.9465793
"531 EAST 87TH STREET, New York, NY",40.7762047,-73.945111
"522 EAST 88TH STREET, New York, NY",40.776518,-73.945082
"509 EAST 88TH STREET, New York, NY",40.7771344,-73.9453803
"529 EAST 88TH STREET, New York, NY",40.7767918,-73.9445996
"521 EAST 88TH STREET, New York, NY",40.7769147,-73.9449211
"64 EAST 80TH STREET, New York, NY",40.7764497,-73.9607682
"67 EAST 80TH STREET, New York, NY",40.7767159,-73.9604697
"10 EAST 81ST STREET, New York, NY",40.7778382,-73.9621228
"72 EAST 93RD STREET, New York, NY",40.7847311,-73.9546495
"1388 LEXINGTON AVE, New York, NY",40.7830694,-73.9532719
"1388 LEXINGTON AVENUE, New York, NY",40.7830694,-73.9532719
"233 EAST 88TH STREET, New York, NY",40.779587,-73.9512973
"327 EAST 93RD STREET, New York, NY",40.7818689,-73.9469849
"451 EAST 84TH STREET, New York, NY",40.7749809,-73.948357
"16 EAST 80 STREET, New York, NY",40.7771106,-73.9623639
"16 EAST 80TH STREET, New York, NY",40.7771106,-73.9623639
"40 EAST 80TH STREET, New York, NY",40.776681,-73.961403
"910 PARK AVENUE, New York, NY",40.7762577,-73.9604353
"980 FIFTH AVENUE, New York, NY",40.7770753,-73.963133
"980 5 AVENUE, New York, NY",40.7770753,-73.963133
"995 FIFTH AVENUE, New York, NY",40.7780435,-73.9626853
"930 PARK AVENUE, New York, NY",40.776948,-73.9599991
"940 PARK AVENUE, New York, NY",40.7772595,-73.9598843
"8 EAST 83RD STREET, New York, NY",40.779101,-73.961095
"8 EAST 83 STREET, New York, NY",40.779101,-73.961095
"1010 FIFTH AVENUE, New York, NY",40.779186,-73.9617669
"45 EAST 82ND STREET, New York, NY",40.7782628,-73.9603791
"40 EAST 83RD STREET, New York, NY",40.7786583,-73.9600909
"1016 FIFTH AVENUE, New York, NY",40.7793023,-73.9615353
"20 EAST 84TH STREET, New York, NY",40.779518,-73.960334
"1025 FIFTH AVENUE, New York, NY",40.7797768,-73.9613471
"40 EAST 84TH STREET, New York, NY",40.7792668,-73.9596101
"1000 PARK AVENUE, New York, NY",40.7792209,-73.9586215
"38 EAST 85TH STREET, New York, NY",40.7799054,-73.959078
"1035 FIFTH AVENUE, New York, NY",40.780604,-73.9608315
"1036 PARK AVENUE, New York, NY",40.7801478,-73.9576802
"3 EAST 85TH STREET, New York, NY",40.7807835,-73.9602516
"45 EAST 85TH STREET, New York, NY",40.7799271,-73.9581623
"35 E 85TH STREET, New York, NY",40.7801133,-73.9591212
"35 EAST 85TH STREET, New York, NY",40.7801133,-73.9591212
"1045 FIFTH AVENUE, New York, NY",40.7811743,-73.9604209
"1020 PARK AVENUE, New York, NY",40.7797882,-73.9578638
"64 EAST 86TH STREET, New York, NY",40.780299,-73.95824
"1045 5 AVENUE, New York, NY",40.7811743,-73.9604209
"1040 FIFTH AVENUE, New York, NY",40.7810188,-73.960564
"56-60 EAST 87TH STREET, New York, NY",40.7810223,-73.9576898
"62 EAST 87TH STREET, New York, NY",40.7809383,-73.9575424
"49 EAST 86TH STREET, New York, NY",40.7809127,-73.958466
"12 EAST 87TH STREET, New York, NY",40.7816116,-73.9590875
"56 EAST 87TH STREET, New York, NY",40.7810736,-73.9576802
"11 EAST 86TH STREET, New York, NY",40.781257,-73.9592414
"61 EAST 86TH STREET, New York, NY",40.7807591,-73.9579098
"1050 PARK AVENUE, New York, NY",40.7808925,-73.957221
"11 EAST 86 STREET, New York, NY",40.781257,-73.9592414
"25 EAST 86TH STREET, New York, NY",40.7812029,-73.9589765
"12 EAST 87 STREET, New York, NY",40.7816116,-73.9590875
"1178 MADISON AVENUE, New York, NY",40.781345,-73.9589466
"1050 FIFTH AVENUE, New York, NY",40.7816743,-73.9600313
"1050 5TH AVENUE, New York, NY",40.7816743,-73.9600313
"20 EAST 88TH STREET, New York, NY",40.7821875,-73.9584608
"11 EAST 87TH STREET, New York, NY",40.7819602,-73.958897
"55 EAST 87TH STREET, New York, NY",40.7813394,-73.9572439
"11 EAST 87 STREET, New York, NY",40.7819602,-73.958897
"1060 FIFTH AVENUE, New York, NY",40.7823211,-73.9596133
"1070 PARK AVENUE, New York, NY",40.7814545,-73.9569684
"1060 PARK AVENUE, New York, NY",40.7812136,-73.9570373
"40 EAST 88TH STREET, New York, NY",40.7818836,-73.9576802
"4 EAST 88TH STREET, New York, NY",40.7824071,-73.95892
"47 EAST 87TH STREET, New York, NY",40.7815646,-73.9579122
"21 EAST 87TH STREET, New York, NY",40.7817638,-73.958585
"50 EAST 89TH STREET, New York, NY",40.7822981,-73.9568829
"1088 PARK AVENUE, New York, NY",40.782058,-73.9562641
"19 EAST 88TH STREET, New York, NY",40.7824052,-73.9580934
"47 EAST 88TH STREET, New York, NY",40.7822272,-73.9575194
"1090 PARK AVENUE, New York, NY",40.782103,-73.9562083
"1080 FIFTH AVENUE, New York, NY",40.7834883,-73.9586193
"17 EAST 89TH STREET, New York, NY",40.7830793,-73.9576802
"1100 PARK AVENUE, New York, NY",40.7824395,-73.9561648
"1080 5TH AVENUE, New York, NY",40.7834883,-73.9586193
"14 EAST 90TH STREET, New York, NY",40.7834752,-73.9575176
"1130 PARK AVENUE, New York, NY",40.7833925,-73.9554071
"21 EAST 90TH STREET, New York, NY",40.7836624,-73.9571582
"1128 PARK AVENUE, New York, NY",40.783334,-73.95542
"1150 PARK AVENUE, New York, NY",40.7839426,-73.9549452
"15 EAST 91ST STREET, New York, NY",40.7843468,-73.9566929
"1160 PARK AVENUE, New York, NY",40.7843039,-73.9547643
"1172 PARK AVENUE, New York, NY",40.7846599,-73.9544199
"1115 FIFTH AVENUE, New York, NY",40.7856179,-73.9571392
"64 EAST 94TH STREET, New York, NY",40.7854218,-73.9544887
"1326 MADISON AVENUE, New York, NY",40.7857969,-73.955499
"1120 FIFTH AVENUE, New York, NY",40.7861115,-73.9567618
"4 EAST 95TH STREET, New York, NY",40.7868163,-73.9557515
"1136 5TH AVENUE, New York, NY",40.7869137,-73.9561648
"60 EAST 96TH STREET, New York, NY",40.7868429,-73.9536584
"1361 MADISON AVENUE, New York, NY",40.7867711,-73.9542132
"1356 MADISON AVENUE, New York, NY",40.7869266,-73.9547643
"27 EAST 95TH STREET, New York, NY",40.7868014,-73.9548331
"1148 FIFTH AVE, New York, NY",40.7875655,-73.9555347
"1148 FIFTH AVENUE, New York, NY",40.7875655,-73.9555347
"16 EAST 96TH STREET, New York, NY",40.7872519,-73.9546584
"178 EAST 80TH STREET, New York, NY",40.7749992,-73.9574428
"178 EAST 80TH, New York, NY",40.7749992,-73.9574428
"179 EAST 79TH STREET, New York, NY",40.7746893,-73.9576173
"175 EAST 79TH STREET, New York, NY",40.7748456,-73.9579858
"177 EAST 79TH STREET, New York, NY",40.774778,-73.9577319
"162 EAST 80TH STREET, New York, NY",40.7752588,-73.9578868
"161 EAST 79TH STREET, New York, NY",40.774992,-73.958233
"911 PARK AVENUE, New York, NY",40.77598,-73.9598383
"925 PARK AVENUE, New York, NY",40.7762654,-73.9595399
"929 PARK AVENUE, New York, NY",40.776577,-73.9594251
"140 EAST 81ST STREET, New York, NY",40.7760492,-73.9577296
"120 EAST 81ST STREET, New York, NY",40.7762597,-73.9584096
"935 PARK AVENUE, New York, NY",40.7766732,-73.9592873
"120 E 81 STREET, New York, NY",40.7762597,-73.9584096
"163 EAST 81ST STREET, New York, NY",40.7760419,-73.9567859
"108 EAST 82ND STREET, New York, NY",40.7771029,-73.958532
"955 PARK AVENUE, New York, NY",40.7772381,-73.95892
"120 EAST 83RD STREET, New York, NY",40.7776132,-73.9576916
"120 E 83RD STREET, New York, NY",40.7776132,-73.9576916
"140 EAST 83RD STREET, New York, NY",40.7772189,-73.9568142
"112 EAST 83RD STREET, New York, NY",40.7776476,-73.9580016
"969 PARK AVENUE, New York, NY",40.7776874,-73.9585526
"975 PARK AVENUE, New York, NY",40.7779248,-73.958323
"148 EAST 84TH STREET, New York, NY",40.7777721,-73.9561648
"144 EAST 84TH STREET, New York, NY",40.7779348,-73.9563276
"993 PARK AVENUE, New York, NY",40.7785633,-73.957795
"151 EAST 83RD STREET, New York, NY",40.7774024,-73.9561419
"135 EAST 83 STREET, New York, NY",40.7775765,-73.9566975
"124 EAST 84TH STREET, New York, NY",40.7782179,-73.9571291
"993 PARK AVE, New York, NY",40.7785633,-73.957795
"983 PARK AVENUE, New York, NY",40.7781265,-73.9579786
"145 EAST 84TH STREET, New York, NY",40.7782061,-73.9562192
"125 EAST 84TH STREET, New York, NY",40.7785128,-73.9568194
"119 EAST 84TH STREET, New York, NY",40.778661,-73.957104
"120 EAST 85TH STREET, New York, NY",40.7788665,-73.9568077
"103 EAST 84TH STREET, New York, NY",40.7787556,-73.9575194
"106 EAST 85TH STREET, New York, NY",40.779073,-73.957175
"108 EAST 86TH STREET, New York, NY",40.7797181,-73.9566929
"111 EAST 85TH STREET, New York, NY",40.7794706,-73.9567159
"1021 PARK AVENUE, New York, NY",40.7794718,-73.9572669
"1049 PARK AVENUE, New York, NY",40.780486,-73.9565322
"115 EAST 86TH STREET, New York, NY",40.7800255,-73.9561419
"1045 PARK AVENUE, New York, NY",40.7802712,-73.9567847
"1065 PARK AVENUE, New York, NY",40.7808776,-73.9563026
"1075 PARK AVENUE, New York, NY",40.7811822,-73.9561948
"161 EAST 88TH STREET, New York, NY",40.780652,-73.9536849
"1095 PARK AVENUE, New York, NY",40.7817564,-73.9554301
"1349 LEXINGTON AVENUE, New York, NY",40.781739,-73.9534096
"1349 LEXINGTON AVE, New York, NY",40.781739,-73.9534096
"114 EAST 90TH STREET, New York, NY",40.7821142,-73.9544199
"1105 PARK AVENUE, New York, NY",40.7820905,-73.9553383
"1111 PARK AVENUE, New York, NY",40.7822982,-73.9547643
"160 EAST 91ST STREET, New York, NY",40.7822552,-73.9528356
"115 EAST 90TH STREET, New York, NY",40.7825254,-73.954328
"1125 PARK AVENUE, New York, NY",40.782896,-73.954805
"170 EAST 92ND STREET, New York, NY",40.782693,-73.9517106
"166 EAST 92ND STREET, New York, NY",40.7826871,-73.9519402
"155 EAST 91ST STREET, New York, NY",40.7826243,-73.9525831
"155 EAST 91 STREET, New York, NY",40.7826243,-73.9525831
"161 EAST 91ST STREET, New York, NY",40.7824985,-73.9523764
"150 EAST 93RD STREET, New York, NY",40.7836666,-73.9522501
"1175 PARK AVENUE, New York, NY",40.7842723,-73.9535933
"1165 PARK AVENUE, New York, NY",40.7839709,-73.9539147
"150 EAST 93, New York, NY",40.7836666,-73.9522501
"1175 PARK AVE, New York, NY",40.7842723,-73.9535933
"170 EAST 94TH STREET, New York, NY",40.7847303,-73.9507807
"130 EAST 94TH STREET, New York, NY",40.7845463,-73.9525371
"131 EAST 93RD STREET, New York, NY",40.7842443,-73.9525831
"125 E 93 ST., New York, NY",40.784309,-73.9527667
"155 EAST 93RD STREET, New York, NY",40.7839452,-73.9519374
"1435 LEXINGTON AVENUE, New York, NY",40.7841849,-73.9518942
"1185 PARK AVENUE, New York, NY",40.7846858,-73.9531111
"140 EAST 95TH STREET, New York, NY",40.7852503,-73.9517339
"140 EAST 95 STREET, New York, NY",40.7852503,-73.9517339
"1199 PARK AVENUE, New York, NY",40.7851736,-73.9527438
"139 EAST 94TH STREET, New York, NY",40.7848245,-73.9519795
"166 EAST 96TH STREET, New York, NY",40.7853516,-73.9503224
"166 EAST 96 STREET, New York, NY",40.7853516,-73.9503224
"225 EAST 79TH STREET, New York, NY",40.7740022,-73.9559631
"237 EAST 79TH STREET, New York, NY",40.7738231,-73.9555219
"222 EAST 80TH, New York, NY",40.7743675,-73.9558662
"222 EAST 80TH STREET, New York, NY",40.7743675,-73.9558662
"239 EAST 79TH STREET, New York, NY",40.7737882,-73.9551436
"229 EAST 79TH STREET, New York, NY",40.7739102,-73.955721
"215 EAST 79TH STREET, New York, NY",40.7740369,-73.9562108
"201 EAST 79TH STREET, New York, NY",40.7744113,-73.9569454
"222 EAST 82ND STREET, New York, NY",40.7755702,-73.9547872
"238 EAST 84TH STREET, New York, NY",40.776731,-73.9534555
"200 EAST 84TH STREET, New York, NY",40.7772227,-73.9546737
"201 EAST 83RD STREET, New York, NY",40.7768266,-73.9550544
"201 EAST 83 STREET, New York, NY",40.7768266,-73.9550544
"220 EAST 87TH STREET, New York, NY",40.7789089,-73.9527667
"233 EAST 86TH STREET, New York, NY",40.778503,-73.952533
"242 EAST 87TH STREET, New York, NY",40.778605,-73.9519861
"250 EAST 87TH STREET, New York, NY",40.7785204,-73.9518234
"235 EAST 87TH STREET, New York, NY",40.7790388,-73.9519172
"235 EAST 87, New York, NY",40.7790388,-73.9519172
"245 EAST 87TH STREET, New York, NY",40.7788748,-73.9512037
"200 EAST 90TH STREET, New York, NY",40.7810682,-73.9519127
"333 EAST 79TH STREET, New York, NY",40.7728058,-73.9531348
"333 EAST 79 STREET, New York, NY",40.7728058,-73.9531348
"340 EAST 80TH STREET, New York, NY",40.7730858,-73.9528703
"325 EAST 79TH STREET, New York, NY",40.7729553,-73.9535736
"315 EAST 80TH STREET, New York, NY",40.7738009,-73.9535749
"325 EAST 80TH STREET, New York, NY",40.7736175,-73.9530795
"333 EAST 80TH STREET, New York, NY",40.773503,-73.95277
"325 EAST 80 STREET, New York, NY",40.7736175,-73.9530795
"345 E 81ST STREET, New York, NY",40.7740666,-73.9522989
"345 EAST 81ST STREET, New York, NY",40.7740666,-73.9522989
"330 EAST 83RD STREET, New York, NY",40.7751593,-73.9516081
"305 EAST 83RD STREET, New York, NY",40.7758638,-73.9523764
"332 EAST 84TH STREET, New York, NY",40.7757812,-73.9513891
"332 E 84 STREET, New York, NY",40.7757812,-73.9513891
"311 EAST 83RD STREET, New York, NY",40.775717,-73.952333
"300 EAST 85TH STREET, New York, NY",40.776824,-73.9519402
"345 EAST 86 STREET, New York, NY",40.7773757,-73.9499885
"345 EAST 86TH STREET, New York, NY",40.7773757,-73.9499885
"302 EAST 88TH STREET, New York, NY",40.7786493,-73.9502641
"301 EAST 87TH STREET, New York, NY",40.7785894,-73.9507922
"309 EAST 87TH STREET, New York, NY",40.7783276,-73.9501722
"305 EAST 88TH STREET, New York, NY",40.779053,-73.949901
"305 EAST 88TH, New York, NY",40.779053,-73.949901
"315 EAST88 STREET, New York, NY",40.7789773,-73.949996
"321 EAST 89TH STREET, New York, NY",40.7794532,-73.9490012
"313 EAST 89TH STREET, New York, NY",40.779614,-73.9492842
"333 EAST 91ST STREET, New York, NY",40.7803429,-73.947266
"1761 1 AVENUE, New York, NY",40.780317,-73.9472103
"340 EAST93RD STREET, New York, NY",40.781007,-73.946774
"340 EAST 93RD STREET, New York, NY",40.781007,-73.946774
"345 EAST 93 STREET, New York, NY",40.7816977,-73.9466133
"345 EAST 93RD STREET, New York, NY",40.7816977,-73.9466133
"345 EAST 93RD, New York, NY",40.7816977,-73.9466133
"425 EAST 79TH STREET, New York, NY",40.7719983,-73.9511877
"415 EAST 80TH STREET, New York, NY",40.7729493,-73.9513701
"431 EAST 82ND STREET, New York, NY",40.7737792,-73.9495867
"444 EAST 84TH STREET, New York, NY",40.77475,-73.9488864
"444 E 84TH STREET, New York, NY",40.77475,-73.9488864
"444 EAST 84 STREET, New York, NY",40.77475,-73.9488864
"400 EAST 85TH STREET, New York, NY",40.7759951,-73.9496655
"435 EAST 85TH STREET, New York, NY",40.7756936,-73.9481976
"446 EAST 86TH STREET, New York, NY",40.775866,-73.9475058
"415 EAST 85TH STREET, New York, NY",40.776026,-73.9487716
"415 E 85 STREET, New York, NY",40.776026,-73.9487716
"444 EAST 86TH STREET, New York, NY",40.7759725,-73.9478532
"444 EAST 87TH STREET, New York, NY",40.7767454,-73.9473087
"430 EAST 87TH STREET, New York, NY",40.776848,-73.947747
"401 EAST 86TH STREET, New York, NY",40.7768972,-73.9487946
"445 EAST 86TH STREET, New York, NY",40.7763285,-73.9475088
"444 EAST 87 STREET, New York, NY",40.7767454,-73.9473087
"435 EAST 86 STREET, New York, NY",40.7765576,-73.9478991
"425 EAST 86TH STREET, New York, NY",40.7766354,-73.9481746
"445 EAST 86 STREET, New York, NY",40.7763285,-73.9475088
"403 EAST 87TH STREET, New York, NY",40.7775743,-73.9482665
"1725 YORK AVENUE, New York, NY",40.7782664,-73.9459474
"417 E 90TH STREET, New York, NY",40.7790902,-73.9463148
"417 EAST 90TH STREET, New York, NY",40.7790902,-73.9463148
"417 EAST 90TH STRET, New York, NY",40.7790902,-73.9463148
"417 EAST 90 STREET, New York, NY",40.7790902,-73.9463148
"407 EAST 91ST STREET, New York, NY",40.7798836,-73.9460622
"10 EAST END AVENUE, New York, NY",40.7711225,-73.9483354
"505 EAST 79TH STREET, New York, NY",40.7713185,-73.949713
"515 EAST 79TH STREET, New York, NY",40.7709564,-73.9487946
"515 EAST 79 STREET, New York, NY",40.7709564,-73.9487946
"501 EAST 79TH STREET, New York, NY",40.7714272,-73.9500216
"2 EAST END AVENUE, New York, NY",40.7707878,-73.9481517
"505 EAST 82ND STREET, New York, NY",40.7733046,-73.9483194
"500 EAST 83RD STREET, New York, NY",40.7735711,-73.9481587
"525 EAST 82 STREET, New York, NY",40.7729424,-73.947401
"500 EAST83RD STREET, New York, NY",40.7735711,-73.9481587
"525 EAST 82ND STREET, New York, NY",40.7729424,-73.947401
"500 EAST 83 STREET, New York, NY",40.7735711,-73.9481587
"525 E 82ND STREET, New York, NY",40.7729424,-73.947401
"60 EAST END AVENUE, New York, NY",40.7728195,-73.9470795
"80 EAST END AVENUE, New York, NY",40.7731393,-73.9462962
"530 EAST 84TH STREET, New York, NY",40.7738633,-73.9465735
"510 E 84 STREET, New York, NY",40.7741421,-73.9473251
"130 EAST END AVENUE, New York, NY",40.7747833,-73.9451897
"515 EAST 85TH STREET, New York, NY",40.7751023,-73.9468888
"530 EAST 86TH STREET, New York, NY",40.7751383,-73.9457867
"510 EAST 86TH STREET, New York, NY",40.7754939,-73.9466592
"520 EAST 86TH STREET, New York, NY",40.7753129,-73.9462
"120 EAST END AVENUE, New York, NY",40.7745656,-73.9455571
"525 EAST 86TH STREET, New York, NY",40.775726,-73.945845
"535 EAST 86TH STREET, New York, NY",40.775539,-73.945322
"519 EAST 86TH STREET, New York, NY",40.7757688,-73.946233
"531 EAST 88TH STREET, New York, NY",40.7766912,-73.9445009
"515 EAST 88TH STREET, New York, NY",40.777015,-73.9452196
"180 EAST END AVENUE, New York, NY",40.7766673,-73.9439269
"200 EAST END AVENUE, New York, NY",40.7772322,-73.9435595
"520 EAST 90TH STREET, New York, NY",40.7779695,-73.9442984
"200 EAST END, New York, NY",40.7772322,-73.9435595
"515 EAST 89TH STREET, New York, NY",40.7776926,-73.9452353
"520 EAST 90 STREET, New York, NY",40.7779695,-73.9442984
"530 EAST 90TH STREET, New York, NY",40.7777474,-73.9439269
"525 EAST 89TH STREET, New York, NY",40.7774193,-73.9442202
"55 EAST END AVENUE, New York, NY",40.7722153,-73.9466954
"33 EAST END AVENUE, New York, NY",40.7714535,-73.9468659
"45 EAST END AVENUE, New York, NY",40.77172,-73.9467052
"25 EAST END AVENUE, New York, NY",40.7711688,-73.9471755
"1 GRACIE TERRACE, New York, NY",40.7722065,-73.9457867
